name_1,name_2,name_3,degree_1,degree_2,degree_3,error
dist_incenter__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.014069459401071072
dist_centroid__steiner_focus_1,dist_circumcenter__incenter,dist_incenter__steiner_focus_2,1,1,1,0.014079655520617962
area,dist_centroid__incenter,dist_centroid__steiner_focus_2,2,1,1,0.014115157537162304
area,dist_circumcenter__incenter,dist_orthocenter__steiner_focus_2,2,1,1,0.014289909042418003
dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.014360678382217884
circumradius,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.014370346441864967
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.01441424060612917
area,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,2,1,1,0.014415586367249489
dist_centroid__incenter,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,1,1,1,0.014426405541598797
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,1,1,1,0.014480441808700562
dist_centroid__steiner_focus_1,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.014487829059362411
dist_circumcenter__incenter,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.014537898823618889
dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,1,1,1,0.01462512370198965
area,dist_centroid__incenter,dist_centroid__steiner_focus_1,2,1,1,0.014663374982774258
dist_centroid__incenter,dist_centroid__steiner_focus_1,inradius,1,1,1,0.014724185690283775
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,inradius,1,1,1,0.014758231118321419
dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,inradius,1,1,1,0.01481037400662899
area,circumradius,dist_incenter__steiner_focus_1,2,1,1,0.014902341179549694
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.01491224393248558
dist_centroid__steiner_focus_2,dist_circumcenter__incenter,dist_incenter__steiner_focus_2,1,1,1,0.014918101951479912
circumradius,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.014974156394600868
dist_centroid__incenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.015140067785978317
dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,1,1,1,0.015248595736920834
dist_centroid__incenter,dist_circumcenter__incenter,dist_incenter__steiner_focus_2,1,1,1,0.015325546264648438
area,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,2,1,1,0.015406405553221703
dist_incenter__orthocenter,dist_incenter__steiner_focus_2,inradius,1,1,1,0.015478195622563362
dist_circumcenter__incenter,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.015495961531996727
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.015524884685873985
dist_centroid__circumcenter,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.015603543259203434
dist_circumcenter__incenter,dist_incenter__steiner_focus_2,inradius,1,1,1,0.015718471258878708
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.015948588028550148
dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,inradius,1,1,1,0.01600319892168045
circumradius,dist_circumcenter__incenter,dist_incenter__steiner_focus_1,1,1,1,0.016218150034546852
circumradius,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,1,1,1,0.0163820032030344
area,dist_centroid__incenter,dist_incenter__steiner_focus_2,2,1,1,0.01646762154996395
dist_centroid__incenter,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.01660647615790367
circumradius,dist_centroid__circumcenter,dist_incenter__steiner_focus_2,1,1,1,0.016701828688383102
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.01678173430263996
dist_centroid__steiner_focus_1,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.016795728355646133
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.016866151243448257
circumradius,dist_centroid__circumcenter,dist_incenter__steiner_focus_1,1,1,1,0.016941700130701065
area,circumradius,dist_incenter__steiner_focus_2,2,1,1,0.01698146015405655
area,dist_centroid__orthocenter,dist_incenter__steiner_focus_1,2,1,1,0.01702505350112915
dist_centroid__orthocenter,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.017193838953971863
area,dist_incenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,2,1,1,0.01721874810755253
dist_centroid__incenter,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.017287347465753555
dist_centroid__circumcenter,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,1,1,1,0.017318356782197952
area,dist_centroid__circumcenter,dist_centroid__incenter,2,1,1,0.01742190308868885
area,dist_centroid__orthocenter,dist_incenter__steiner_focus_2,2,1,1,0.01751474291086197
dist_centroid__orthocenter,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.017595648765563965
dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.01769387722015381
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.017884114757180214
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_1,1,1,1,0.017938384786248207
area,dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,2,1,1,0.018333638086915016
dist_centroid__incenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.018346959725022316
dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,inradius,1,1,1,0.018413158133625984
dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.018461279571056366
dist_centroid__incenter,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,1,1,1,0.018493296578526497
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.018512552604079247
area,dist_centroid__incenter,dist_circumcenter__steiner_focus_1,2,1,1,0.018515147268772125
dist_incenter__orthocenter,dist_incenter__steiner_focus_1,inradius,1,1,1,0.018650174140930176
dist_centroid__circumcenter,dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_1,1,1,1,0.018767841160297394
dist_centroid__steiner_focus_2,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.019108468666672707
area,dist_incenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,2,1,1,0.019325412809848785
dist_centroid__circumcenter,dist_incenter__steiner_focus_2,inradius,1,1,1,0.01937098056077957
area,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,2,1,1,0.019429730251431465
dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,1,1,1,0.01974928192794323
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.019775433465838432
area,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,2,1,1,0.020077573135495186
dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,1,1,1,0.02030038833618164
dist_centroid__incenter,dist_incenter__orthocenter,inradius,1,1,1,0.020381925627589226
dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_2,inradius,1,1,1,0.020464174449443817
area,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,2,1,1,0.02064126916229725
area,dist_circumcenter__incenter,dist_incenter__steiner_focus_2,2,1,1,0.02070155367255211
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,inradius,1,1,1,0.020717564970254898
dist_centroid__circumcenter,dist_centroid__incenter,inradius,1,1,1,0.020819326862692833
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.020821476355195045
dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.020834414288401604
area,dist_circumcenter__incenter,dist_incenter__steiner_focus_1,2,1,1,0.020848175510764122
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.020850708708167076
dist_centroid__circumcenter,dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_2,1,1,1,0.02098831906914711
dist_centroid__circumcenter,dist_incenter__steiner_focus_1,inradius,1,1,1,0.02110617235302925
dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_2,inradius,1,1,1,0.021679691970348358
dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,1,1,1,0.02182239480316639
dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_1,inradius,1,1,1,0.02193577028810978
dist_centroid__incenter,dist_incenter__orthocenter,dist_incenter__steiner_focus_2,1,1,1,0.022040678188204765
dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.02205701731145382
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,inradius,1,1,1,0.0222961213439703
dist_centroid__circumcenter,dist_centroid__incenter,dist_incenter__steiner_focus_1,1,1,1,0.02276754193007946
area,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,2,1,1,0.02299988642334938
area,dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_1,2,1,1,0.023224983364343643
dist_centroid__incenter,dist_incenter__steiner_focus_1,inradius,1,1,1,0.02358752116560936
dist_centroid__incenter,dist_circumcenter__steiner_focus_1,inradius,1,1,1,0.023905420675873756
dist_circumcenter__incenter,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.02404760755598545
area,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,2,1,1,0.024112513288855553
dist_centroid__incenter,dist_incenter__steiner_focus_2,inradius,1,1,1,0.025412334129214287
dist_centroid__circumcenter,dist_centroid__incenter,dist_incenter__steiner_focus_2,1,1,1,0.025638729333877563
area,dist_centroid__circumcenter,dist_incenter__steiner_focus_2,2,1,1,0.025848031044006348
area,dist_centroid__circumcenter,dist_incenter__steiner_focus_1,2,1,1,0.026275411248207092
area,dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_1,2,1,1,0.02697386033833027
area,dist_centroid__steiner_focus_1,dist_incenter__steiner_focus_2,2,1,1,0.027029091492295265
area,dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_2,2,1,1,0.027199067175388336
dist_centroid__incenter,dist_orthocenter__steiner_focus_2,inradius,1,1,1,0.027598103508353233
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.028241915628314018
area,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,2,1,1,0.02829456701874733
area,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,2,1,1,0.029001383110880852
dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,inradius,1,1,1,0.02929014153778553
area,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,2,1,1,0.029686056077480316
dist_centroid__incenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.03002435527741909
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,inradius,1,1,1,0.0311786737293005
dist_centroid__steiner_focus_2,dist_incenter__steiner_focus_1,inradius,1,1,1,0.03513038530945778
area,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,2,1,1,0.035803720355033875
area,dist_centroid__incenter,dist_incenter__steiner_focus_1,2,1,1,0.036768216639757156
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.03922475874423981
dist_incenter__orthocenter,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.04022601619362831
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.04191073402762413
dist_centroid__circumcenter,dist_incenter__steiner_focus_1,dist_incenter__steiner_focus_2,1,1,1,0.04250470921397209
